id,date,amount,card,id_merchant
1738,2018-09-14 02:55:14,10.41,372414832802279,108
952,2018-09-14 03:30:59,11.68,4743204091443101526,84
214,2018-09-14 03:57:53,6.28,213193946980303,106
1000,2018-09-14 05:48:26,10.86,501879657465,5
1199,2018-09-14 09:06:43,10.6,6011987562414062,83
258,2018-09-14 10:59:23,7.01,376027549341849,42
570,2018-09-14 11:43:48,3.92,4834483169177062,113
2591,2018-09-14 12:17:17,17.39,4743204091443101526,136
2949,2018-09-14 12:25:56,16.42,3582198969197591,22
3054,2018-09-14 15:53:09,16.01,4761049645711555811,121
2727,2018-09-14 15:54:30,17.14,376027549341849,15
1946,2018-09-14 18:47:39,2.76,6500236164848279,19
3035,2018-09-14 20:18:31,19.28,3582198969197591,38
1190,2018-09-14 22:03:38,10.46,4743204091443101526,31
2460,2018-09-15 04:53:10,15.21,675911140852,60
1941,2018-09-15 07:31:59,2.34,376027549341849,20
1843,2018-09-15 08:33:49,11.72,5500708021555307,128
2178,2018-09-15 10:53:50,4.7,4866761290278198714,146
1247,2018-09-15 12:39:30,11.0,3582198969197591,61
2470,2018-09-16 00:17:03,20.75,344119623920892,10
3469,2018-09-16 02:51:35,2.68,584226564303,83
3399,2018-09-16 03:52:40,3.35,4268491956169254,107
1628,2018-09-16 09:16:55,11.94,5570600642865857,129
2459,2018-09-16 10:39:48,16.41,584226564303,72
2209,2018-09-16 11:03:50,4.54,3517111172421930,121
2436,2018-09-16 11:16:41,2.57,584226564303,145
1851,2018-09-16 15:25:01,14.57,4165305432349489280,129
1173,2018-09-16 16:17:32,10.92,180098539019105,148
2691,2018-09-16 17:27:47,17.72,675911140852,135
162,2018-09-16 17:43:22,7.18,4586962917519654607,35
2463,2018-09-16 21:08:59,21.48,4159836738768855913,13
852,2018-09-16 22:33:58,2.88,30078299053512,92
661,2018-09-17 00:43:08,2.31,376027549341849,138
2697,2018-09-17 00:48:26,20.17,3561954487988605,130
1051,2018-09-17 01:14:02,10.93,5500708021555307,21
2203,2018-09-17 05:55:03,5.34,4319653513507,41
555,2018-09-17 14:30:12,2.21,4263694062533017,76
2094,2018-09-17 14:43:21,3.22,30181963913340,102
3094,2018-09-17 15:46:49,20.22,4962915017023706562,63
2832,2018-09-17 20:40:32,15.98,4711773125020499,89
237,2018-09-18 00:19:23,4.79,501809222273,138
1043,2018-09-18 02:22:56,10.09,503842928916,39
309,2018-09-18 03:15:30,5.1,30078299053512,35
2054,2018-09-18 05:42:42,2.26,4159836738768855913,122
423,2018-09-18 10:57:08,2.95,4165305432349489280,36
848,2018-09-18 12:09:18,2.09,3561954487988605,59
2645,2018-09-18 12:56:20,16.68,4681896441519,129
102,2018-09-18 12:59:41,4.98,4644008655884311378,145
821,2018-09-18 14:48:57,2.17,4159836738768855913,30
3061,2018-09-18 19:03:01,16.82,4723783028106084756,31
368,2018-09-18 22:32:47,8.85,6011987562414062,17
918,2018-09-18 23:58:05,11.08,4586962917519654607,33
342,2018-09-19 02:11:16,2.58,30063281385429,149
626,2018-09-19 06:45:41,3.86,3561954487988605,18
1658,2018-09-19 09:49:13,11.81,3535651398328201,113
2028,2018-09-19 12:22:27,3.17,4711773125020499,21
797,2018-09-19 13:02:13,2.45,4723783028106084756,93
2526,2018-09-19 14:54:44,17.57,30142966699187,34
2364,2018-09-19 21:59:29,3.36,372414832802279,105
264,2018-09-20 01:14:49,3.46,503842928916,4
2275,2018-09-20 01:42:45,1.5,4268491956169254,114
2533,2018-09-20 06:15:05,15.13,3561954487988605,109
268,2018-09-20 08:41:00,8.32,5175947111814778,46
1019,2018-09-20 14:51:28,10.43,3582198969197591,16
1677,2018-09-20 15:58:37,11.06,5135837688671496,126
936,2018-09-20 17:02:19,10.2,376027549341849,15
1962,2018-09-20 17:13:06,4.14,213193946980303,52
691,2018-09-20 19:13:12,3.05,4866761290278198714,42
2575,2018-09-20 20:43:26,16.9,6500236164848279,107
1095,2018-09-20 22:16:53,10.99,4506405265172173,37
620,2018-09-20 22:36:10,2.97,5361779664174555,65
3409,2018-09-21 01:57:52,1.58,675911140852,85
173,2018-09-21 03:08:51,7.22,4743204091443101526,98
1167,2018-09-21 06:00:15,10.32,4506405265172173,5
564,2018-09-21 07:53:08,0.61,5361779664174555,117
1871,2018-09-21 08:28:34,10.27,501879657465,24
1735,2018-09-21 11:34:02,11.12,4761049645711555811,114
1479,2018-09-21 14:00:10,10.25,4188164051171486,39
2837,2018-09-21 15:48:02,18.3,4743204091443101526,138
3039,2018-09-21 16:39:17,19.11,4711773125020499,91
1626,2018-09-21 17:10:13,10.21,4159836738768855913,47
839,2018-09-21 18:49:20,1.71,30078299053512,104
2716,2018-09-22 00:47:43,16.42,3535651398328201,16
1462,2018-09-22 01:49:41,10.11,4539990688484983,150
126,2018-09-22 05:28:30,5.48,344119623920892,128
2768,2018-09-22 05:41:57,14.0,503842928916,78
1484,2018-09-22 10:01:08,11.52,675911140852,131
1440,2018-09-22 13:41:16,11.05,4741042733274,4
632,2018-09-22 16:17:08,0.83,4279104135293225293,79
2617,2018-09-23 00:30:42,16.35,503842928916,95
2826,2018-09-23 07:30:56,19.02,4723783028106084756,99
119,2018-09-23 08:15:35,7.73,4276466390111,78
473,2018-09-23 11:46:57,8.38,213193946980303,10
535,2018-09-23 13:44:59,3.52,372414832802279,28
3283,2018-09-23 13:47:59,19.04,5297187379298983,53
2541,2018-09-23 15:50:01,17.82,5175947111814778,111
2619,2018-09-23 18:59:26,18.83,4498002758300,116
1856,2018-09-23 19:20:23,1075.0,501879657465,13
1267,2018-09-23 22:15:58,10.32,3517111172421930,1
1329,2018-09-24 07:16:11,10.92,180098539019105,35
546,2018-09-24 08:19:07,1.89,4743204091443101526,132
2244,2018-09-24 14:31:31,5.05,6500236164848279,25
1733,2018-09-24 18:55:13,11.24,4962915017023706562,36
2972,2018-09-24 23:09:06,17.65,4506405265172173,88
1782,2018-09-25 00:48:56,10.85,3517111172421930,105
882,2018-09-25 01:11:57,10.22,584226564303,147
261,2018-09-25 02:51:05,5.4,4506405265172173,4
183,2018-09-25 03:08:58,3.92,4866761290278198714,40
2337,2018-09-25 03:50:04,5.14,4159836738768855913,42
1774,2018-09-25 04:35:54,10.35,30078299053512,2
857,2018-09-25 06:05:01,2.02,3581345943543942,33
2936,2018-09-25 06:54:31,16.1,4644008655884311378,148
554,2018-09-25 07:39:58,3.66,4498002758300,73
3449,2018-09-25 11:16:33,2.89,4743204091443101526,123
24,2018-09-25 12:45:03,5.99,501809222273,105
829,2018-09-25 12:53:26,1.95,6011987562414062,107
3022,2018-09-25 13:27:25,17.59,3517111172421930,150
1731,2018-09-25 13:44:40,10.47,503842928916,121
1951,2018-09-25 14:20:48,2.39,180098539019105,116
3236,2018-09-25 15:44:37,20.36,4711773125020499,36
1743,2018-09-25 15:53:51,12.37,180098539019105,23
820,2018-09-25 16:20:26,2.88,3535651398328201,99
545,2018-09-25 20:23:14,2.79,3517111172421930,80
1520,2018-09-25 23:23:21,1095.0,30181963913340,62
772,2018-09-25 23:28:54,1.48,501809222273,19
2909,2018-09-26 07:52:23,14.94,4743204091443101526,34
968,2018-09-26 08:48:40,1060.0,4761049645711555811,134
855,2018-09-26 08:50:53,1.19,4027907156459098,75
335,2018-09-26 21:00:16,6.46,4743204091443101526,113
1831,2018-09-26 21:03:40,10.16,30181963913340,36
2002,2018-09-26 21:48:24,1.66,4319653513507,144
3380,2018-09-26 22:07:52,1.91,584226564303,42
2016,2018-09-26 22:31:11,3.42,4188164051171486,111
3384,2018-09-27 00:37:48,1.66,376027549341849,93
2748,2018-09-27 02:31:12,12.61,4498002758300,6
2551,2018-09-27 03:09:41,18.03,30142966699187,9
2036,2018-09-27 03:09:56,3.49,4165305432349489280,5
1466,2018-09-27 06:07:13,11.43,4268491956169254,52
1513,2018-09-27 06:25:25,10.25,4711773125020499,65
1776,2018-09-27 09:50:26,10.44,4159836738768855913,141
3262,2018-09-27 11:57:07,17.0,5500708021555307,51
1968,2018-09-27 12:17:12,1.77,4188164051171486,27
3243,2018-09-27 16:43:42,17.55,5297187379298983,109
814,2018-09-27 22:05:47,2.26,4644008655884311378,37
2338,2018-09-28 07:31:10,1.61,4498002758300,85
1775,2018-09-28 11:32:06,10.01,4834483169177062,47
3215,2018-09-28 16:55:02,15.22,501809222273,97
234,2018-09-28 18:01:57,6.89,3581345943543942,3
387,2018-09-28 19:52:54,6.98,4027907156459098,36
3376,2018-09-29 01:38:12,1.98,4165305432349489280,58
1747,2018-09-29 05:44:30,10.95,4743204091443101526,27
3440,2018-09-29 06:29:55,1.79,4711773125020499,82
3129,2018-09-29 06:36:24,15.01,4711773125020499,85
741,2018-09-29 06:43:28,2.19,4150721559116778,126
1909,2018-09-29 07:16:40,11.35,4866761290278198714,55
2118,2018-09-29 10:22:54,4.82,4027907156459098,78
3048,2018-09-29 12:30:36,20.68,4761049645711555811,31
1458,2018-09-29 14:16:58,10.66,4723783028106084756,117
3434,2018-09-29 14:17:31,1.35,4268491956169254,39
3356,2018-09-29 16:51:53,2.91,376027549341849,41
91,2018-09-29 17:37:38,3.2,4962915017023706562,126
517,2018-09-29 18:28:54,6.52,5361779664174555,85
1713,2018-09-29 22:35:09,11.3,30078299053512,75
1354,2018-09-29 23:52:14,13.97,6011987562414062,60
203,2018-09-30 00:20:43,4.88,5297187379298983,105
1205,2018-09-30 04:54:46,10.25,6500236164848279,114
1413,2018-09-30 06:11:18,11.44,4743204091443101526,64
1847,2018-09-30 07:38:44,10.45,4498002758300,73
165,2018-09-30 08:04:11,3.58,30063281385429,85
2329,2018-09-30 11:39:26,4.67,501809222273,123
108,2018-09-30 12:33:35,3.86,4268491956169254,74
1083,2018-09-30 13:30:46,11.2,5135837688671496,128
1067,2018-09-30 17:34:14,10.23,4681896441519,18
941,2018-09-30 19:49:37,10.44,30063281385429,37
239,2018-09-30 20:16:37,4.37,213193946980303,43
3009,2018-09-30 23:33:12,17.76,584226564303,21
880,2018-10-01 02:12:10,11.12,503842928916,77
2101,2018-10-01 06:20:54,2.37,584226564303,28
1982,2018-10-01 14:17:10,1.31,4279104135293225293,42
2040,2018-10-01 17:32:15,3.25,501879657465,72
1123,2018-10-01 20:35:03,11.37,584226564303,82
1370,2018-10-01 22:04:54,11.21,4268491956169254,42
749,2018-10-02 02:16:00,0.96,4681896441519,78
2851,2018-10-02 03:47:37,15.91,30078299053512,96
326,2018-10-02 04:46:55,6.12,4276466390111,49
1682,2018-10-02 05:51:18,10.1,5297187379298983,108
730,2018-10-02 07:39:36,1.54,584226564303,149
2704,2018-10-02 14:13:38,22.29,5361779664174555,101
515,2018-10-02 15:35:15,8.61,3561954487988605,148
3078,2018-10-02 16:32:04,17.13,4027907156459098,68
3421,2018-10-02 18:48:15,1.17,4866761290278198714,149
2970,2018-10-02 19:43:34,17.47,4319653513507,42
1420,2018-10-02 23:11:29,11.48,584226564303,107
266,2018-10-02 23:13:43,6.37,30142966699187,95
479,2018-10-03 00:51:39,7.52,4506405265172173,122
923,2018-10-03 02:04:52,10.92,4761049645711555811,139
464,2018-10-03 02:10:52,8.09,4711773125020499,22
1056,2018-10-03 03:05:51,12.2,5135837688671496,22
1726,2018-10-03 05:51:44,10.15,3517111172421930,84
1668,2018-10-03 08:32:36,10.97,376027549341849,36
211,2018-10-03 12:52:22,2.66,30142966699187,146
3150,2018-10-03 15:04:40,15.52,30181963913340,76
3448,2018-10-03 19:22:46,1.79,5175947111814778,20
1454,2018-10-03 21:17:44,11.41,4279104135293225293,2
1617,2018-10-03 22:52:55,10.73,3517111172421930,73
2106,2018-10-04 02:40:21,1.93,501879657465,12
1608,2018-10-04 04:50:24,12.45,4276466390111,60
2355,2018-10-04 07:23:53,4.85,3561072557118696,68
1805,2018-10-04 15:30:21,10.49,5297187379298983,110
1081,2018-10-04 16:51:12,12.47,6011987562414062,19
724,2018-10-04 17:23:47,1.12,4268491956169254,129
621,2018-10-04 20:16:06,2.6,3582198969197591,27
1933,2018-10-04 21:01:35,2.92,213193946980303,132
2621,2018-10-04 22:37:09,20.02,30181963913340,54
2380,2018-10-05 03:53:50,2.57,6500236164848279,79
3072,2018-10-05 06:12:48,19.23,4711773125020499,77
765,2018-10-05 07:41:47,2.49,4027907156459098,138
3397,2018-10-05 08:27:56,1.36,30078299053512,129
1547,2018-10-05 09:07:35,11.12,4263694062533017,131
658,2018-10-05 10:59:45,3.28,4027907156459098,75
967,2018-10-05 18:25:07,10.02,675911140852,108
598,2018-10-05 18:36:08,2.17,4644008655884311378,26
2242,2018-10-05 19:04:16,1.54,4761049645711555811,85
2544,2018-10-05 21:29:10,16.8,5135837688671496,39
2334,2018-10-05 22:08:20,2.61,4159836738768855913,67
847,2018-10-05 22:12:25,1.63,5361779664174555,42
2702,2018-10-06 00:27:40,16.68,4741042733274,86
3362,2018-10-06 01:31:14,2.95,4586962917519654607,118
282,2018-10-06 04:32:08,5.33,6011987562414062,121
2384,2018-10-06 04:53:57,3.34,4539990688484983,37
1744,2018-10-06 05:06:11,10.35,4279104135293225293,16
735,2018-10-06 05:51:17,1.23,4723783028106084756,41
523,2018-10-06 09:36:45,7.46,3535651398328201,65
2981,2018-10-06 15:12:24,17.77,4159836738768855913,39
2735,2018-10-06 17:23:46,17.15,3561072557118696,143
1772,2018-10-06 17:26:51,10.18,4268491956169254,80
2942,2018-10-06 18:18:03,20.69,4279104135293225293,1
333,2018-10-06 19:14:02,4.23,372414832802279,111
818,2018-10-06 20:23:45,0.77,30142966699187,38
2857,2018-10-07 01:34:37,17.4,4539990688484983,29
982,2018-10-07 02:05:03,10.5,4159836738768855913,3
3305,2018-10-07 07:08:08,18.53,3582198969197591,81
3005,2018-10-07 08:16:54,20.44,4586962917519654607,89
469,2018-10-07 08:21:09,5.59,4743204091443101526,39
1984,2018-10-07 10:35:33,3.23,4741042733274,106
2217,2018-10-07 11:03:13,2.9,30142966699187,11
815,2018-10-07 11:05:05,1.18,376027549341849,55
1121,2018-10-07 11:17:07,12.19,501809222273,56
2420,2018-10-07 11:21:08,2.92,4866761290278198714,140
2318,2018-10-07 14:30:10,1.95,4539990688484983,46
384,2018-10-07 14:40:34,757.0,30078299053512,73
1395,2018-10-07 18:29:20,1179.0,30181963913340,106
677,2018-10-07 18:42:39,1.4,4506405265172173,65
3047,2018-10-07 19:09:57,19.55,501809222273,107
589,2018-10-07 20:28:59,1.01,3516952396080247,2
922,2018-10-07 20:40:35,10.99,6500236164848279,68
2868,2018-10-07 21:33:39,17.83,4586962917519654607,143
1091,2018-10-07 22:35:12,10.91,4279104135293225293,110
2159,2018-10-07 23:02:22,3.13,4586962917519654607,8
3070,2018-10-07 23:58:07,18.39,6500236164848279,52
2739,2018-10-08 02:19:26,16.58,4962915017023706562,101
2976,2018-10-08 03:30:16,16.62,30181963913340,41
1557,2018-10-08 05:53:29,11.56,4150721559116778,68
640,2018-10-08 08:18:57,1.74,372414832802279,95
1643,2018-10-08 10:35:35,10.17,4711773125020499,52
1970,2018-10-08 13:03:32,3.5,3561072557118696,115
805,2018-10-08 14:55:01,1.19,4711773125020499,106
1723,2018-10-08 17:55:15,11.71,4761049645711555811,37
2919,2018-10-08 18:04:37,20.54,503842928916,118
3074,2018-10-08 19:00:07,18.79,4159836738768855913,119
2860,2018-10-09 00:30:22,17.69,3535651398328201,67
1313,2018-10-09 07:22:22,10.27,30181963913340,26
1686,2018-10-09 08:15:25,10.85,3582198969197591,59
2395,2018-10-09 09:34:06,4.49,4263694062533017,144
1353,2018-10-09 14:06:46,10.83,3581345943543942,134
2700,2018-10-09 14:35:40,16.82,4586962917519654607,106
1528,2018-10-09 15:42:39,10.49,4279104135293225293,65
456,2018-10-09 17:54:28,5.62,5135837688671496,42
1154,2018-10-09 19:22:32,10.28,4188164051171486,127
2370,2018-10-09 23:44:20,5.38,4539990688484983,76
2784,2018-10-10 01:11:55,18.92,4644008655884311378,95
2778,2018-10-10 06:27:15,15.72,4276466390111,6
655,2018-10-10 09:01:17,1.6,5175947111814778,128
1026,2018-10-10 09:16:27,11.17,4586962917519654607,88
1607,2018-10-10 21:32:30,11.93,4644008655884311378,14
728,2018-10-10 23:20:10,3.34,4962915017023706562,72
242,2018-10-11 02:01:11,4.81,4586962917519654607,32
1011,2018-10-11 04:18:44,10.12,5297187379298983,17
71,2018-10-11 05:40:39,9.49,30181963913340,114
2315,2018-10-11 07:53:12,1.63,30063281385429,82
2059,2018-10-11 08:58:22,1.67,584226564303,23
1202,2018-10-11 09:37:18,10.17,4866761290278198714,49
2026,2018-10-11 10:41:17,2.01,4268491956169254,11
2500,2018-10-11 14:27:26,16.86,4165305432349489280,147
352,2018-10-11 15:52:00,3.35,4586962917519654607,93
461,2018-10-11 21:48:06,5.13,5361779664174555,18
3334,2018-10-11 22:29:56,2.95,501809222273,103
1977,2018-10-11 22:41:44,3.85,4681896441519,100
696,2018-10-11 23:29:33,206.0,30078299053512,144
209,2018-10-12 00:26:33,1.37,501879657465,79
1164,2018-10-12 02:31:02,10.54,5297187379298983,16
3276,2018-10-12 04:42:04,15.73,6011987562414062,21
2479,2018-10-12 09:51:16,17.36,6500236164848279,124
1788,2018-10-12 11:58:56,10.36,4498002758300,65
2681,2018-10-12 12:07:20,18.18,5500708021555307,92
1437,2018-10-12 13:03:48,11.13,344119623920892,53
2709,2018-10-12 20:13:54,16.67,501879657465,104
1858,2018-10-12 20:17:50,11.66,376027549341849,111
357,2018-10-12 20:27:48,5.97,4268491956169254,88
893,2018-10-12 23:11:27,13.22,5175947111814778,141
1672,2018-10-13 07:26:25,11.31,503842928916,104
553,2018-10-13 07:56:45,2.11,4962915017023706562,114
1441,2018-10-13 11:14:07,10.84,4027907156459098,31
1839,2018-10-13 13:45:33,10.98,4711773125020499,54
1292,2018-10-13 15:35:38,10.06,5297187379298983,41
212,2018-10-13 15:52:22,5.85,4644008655884311378,112
984,2018-10-13 17:11:10,11.87,4761049645711555811,124
1481,2018-10-14 00:04:44,11.2,30078299053512,141
1198,2018-10-14 03:23:33,11.38,6011987562414062,78
885,2018-10-14 12:39:37,10.63,372414832802279,35
54,2018-10-14 13:23:51,7.19,3535651398328201,21
3089,2018-10-14 16:02:03,15.52,3516952396080247,119
510,2018-10-14 17:19:19,4.88,5297187379298983,70
849,2018-10-14 23:09:15,1.05,376027549341849,104
166,2018-10-15 03:05:49,4.1,501879657465,64
243,2018-10-15 03:29:58,5.82,4586962917519654607,72
2133,2018-10-15 04:38:14,5.52,3561954487988605,138
202,2018-10-15 17:44:32,6.9,344119623920892,74
2825,2018-10-15 20:48:46,16.57,3535651398328201,120
3157,2018-10-16 00:01:19,19.59,5175947111814778,36
903,2018-10-16 00:29:28,10.12,344119623920892,21
1555,2018-10-16 02:08:07,13.06,4866761290278198714,144
2138,2018-10-16 04:28:49,5.13,4761049645711555811,36
1165,2018-10-16 12:27:53,10.36,180098539019105,14
2330,2018-10-16 13:27:33,484.0,4761049645711555811,142
2828,2018-10-16 14:39:07,18.34,5175947111814778,19
1221,2018-10-16 22:46:51,10.99,4506405265172173,47
320,2018-10-17 02:48:11,3.39,4279104135293225293,123
3265,2018-10-17 03:43:39,20.03,5500708021555307,149
2706,2018-10-17 04:15:17,19.0,501809222273,39
2999,2018-10-17 05:34:51,15.07,4159836738768855913,126
2998,2018-10-17 09:49:28,14.67,4165305432349489280,137
2296,2018-10-17 16:30:06,3.06,584226564303,44
1269,2018-10-17 18:16:16,10.38,30078299053512,116
1799,2018-10-17 18:33:58,11.46,4743204091443101526,5
1749,2018-10-18 00:08:55,10.57,4159836738768855913,40
1045,2018-10-18 00:16:37,10.95,4539990688484983,14
66,2018-10-18 01:43:35,5.35,4165305432349489280,116
1665,2018-10-18 02:46:04,11.16,4276466390111,74
500,2018-10-18 03:26:56,9.66,3561072557118696,50
3366,2018-10-18 05:15:50,2.6,5297187379298983,47
2677,2018-10-18 07:16:04,19.86,5500708021555307,96
2300,2018-10-18 15:32:03,1.21,4962915017023706562,102
2658,2018-10-18 16:22:10,19.22,4644008655884311378,38
2328,2018-10-18 16:37:35,4.18,4150721559116778,129
321,2018-10-18 20:04:43,5.68,3517111172421930,89
2536,2018-10-18 22:15:48,18.06,503842928916,53
7,2018-10-18 23:13:49,3.41,4539990688484983,29
2412,2018-10-18 23:33:15,5.24,4723783028106084756,128
1549,2018-10-19 01:07:37,1053.0,30078299053512,10
532,2018-10-19 01:16:05,0.7,376027549341849,122
3325,2018-10-19 01:45:11,18.25,4279104135293225293,150
2098,2018-10-19 09:27:44,4.3,3516952396080247,3
3338,2018-10-19 12:32:37,178.0,5570600642865857,28
3401,2018-10-19 17:15:50,1.95,3561954487988605,137
1949,2018-10-19 17:44:48,3.26,4027907156459098,11
778,2018-10-19 20:19:12,2.08,4723783028106084756,134
2553,2018-10-19 21:52:46,15.0,3516952396080247,37
3487,2018-10-20 00:33:11,2.41,30063281385429,82
2574,2018-10-20 01:25:25,16.98,4644008655884311378,43
298,2018-10-20 02:43:57,6.94,30142966699187,80
3350,2018-10-20 03:46:00,2.8,4188164051171486,58
2294,2018-10-20 04:46:33,5.79,4834483169177062,127
1062,2018-10-20 08:13:44,11.37,5297187379298983,34
424,2018-10-20 12:20:03,5.63,4027907156459098,51
1108,2018-10-20 12:25:36,10.71,4539990688484983,133
14,2018-10-20 16:16:16,7.69,5135837688671496,35
3274,2018-10-20 19:06:35,18.51,4743204091443101526,138
2938,2018-10-20 21:52:56,15.85,180098539019105,21
1895,2018-10-21 10:53:17,11.78,503842928916,94
1809,2018-10-21 11:28:24,10.39,4498002758300,18
3470,2018-10-21 12:48:18,2.22,30063281385429,134
3424,2018-10-21 14:48:29,2.11,372414832802279,132
1904,2018-10-21 16:38:37,11.22,503842928916,111
2407,2018-10-21 16:44:26,4.55,4165305432349489280,86
2111,2018-10-21 17:45:10,2.44,4834483169177062,111
2498,2018-10-21 18:34:43,19.33,4761049645711555811,129
1879,2018-10-21 19:04:13,10.84,5361779664174555,53
2068,2018-10-21 23:14:47,4.43,4276466390111,127
2562,2018-10-22 00:07:13,15.98,501879657465,77
3110,2018-10-22 02:39:54,16.32,3581345943543942,44
2846,2018-10-22 03:00:44,15.88,344119623920892,11
1147,2018-10-22 07:41:56,13.83,4711773125020499,129
1328,2018-10-22 08:11:43,10.2,3581345943543942,84
1943,2018-10-22 13:46:10,1.92,4159836738768855913,127
1195,2018-10-22 15:17:19,12.28,4539990688484983,94
627,2018-10-22 16:41:09,2.6,372414832802279,107
1464,2018-10-22 19:58:23,10.53,4165305432349489280,76
1131,2018-10-22 22:48:59,10.04,4279104135293225293,11
3361,2018-10-23 01:00:37,2.09,4743204091443101526,71
394,2018-10-23 04:35:11,6.35,3516952396080247,150
2867,2018-10-23 10:49:25,16.74,4681896441519,130
1924,2018-10-23 10:54:10,11.43,4586962917519654607,131
542,2018-10-23 10:56:18,1.62,180098539019105,38
171,2018-10-23 15:14:23,8.9,4761049645711555811,90
1358,2018-10-23 18:50:46,10.49,213193946980303,41
571,2018-10-23 20:11:25,1.36,344119623920892,42
1209,2018-10-23 21:30:36,10.62,3582198969197591,102
2012,2018-10-23 21:51:37,2.33,180098539019105,140
466,2018-10-23 22:47:13,393.0,5570600642865857,148
2595,2018-10-24 09:56:38,16.84,4866761290278198714,70
2900,2018-10-24 16:09:10,15.16,5175947111814778,101
1616,2018-10-24 16:46:31,12.77,4644008655884311378,125
3128,2018-10-24 16:53:09,20.44,4723783028106084756,97
931,2018-10-24 17:06:26,10.56,5500708021555307,138
1049,2018-10-24 17:26:22,11.18,4743204091443101526,65
2594,2018-10-24 21:00:45,16.51,4539990688484983,29
2969,2018-10-24 22:03:51,17.18,5175947111814778,120
1632,2018-10-24 22:06:50,10.17,5570600642865857,124
802,2018-10-25 01:25:46,2.37,5500708021555307,22
1721,2018-10-25 04:04:38,10.01,4506405265172173,131
557,2018-10-25 10:50:01,1.93,4263694062533017,3
2216,2018-10-25 11:39:45,2.83,4268491956169254,97
1102,2018-10-25 15:27:38,10.02,30078299053512,142
2182,2018-10-25 15:47:29,2.98,501879657465,13
480,2018-10-25 16:29:55,8.03,30063281385429,5
2505,2018-10-25 17:21:34,18.34,503842928916,2
1185,2018-10-26 02:24:46,10.39,4165305432349489280,104
1940,2018-10-26 06:23:32,4.12,4741042733274,4
3402,2018-10-26 09:20:18,2.28,213193946980303,4
2006,2018-10-26 11:27:18,4.1,4188164051171486,97
2247,2018-10-26 11:56:34,1.18,5297187379298983,126
551,2018-10-26 16:56:14,1.15,4681896441519,126
3055,2018-10-26 19:29:14,17.08,584226564303,100
2405,2018-10-26 21:47:56,2.45,6011987562414062,4
2397,2018-10-26 22:27:00,3.74,5135837688671496,37
930,2018-10-27 01:00:43,11.1,584226564303,80
2963,2018-10-27 06:38:31,14.73,4539990688484983,24
1636,2018-10-27 08:04:44,12.98,4150721559116778,3
1897,2018-10-27 08:17:07,11.08,5135837688671496,37
1687,2018-10-27 09:26:37,11.11,584226564303,28
838,2018-10-27 09:59:06,3.21,584226564303,97
391,2018-10-27 13:46:30,3.39,503842928916,118
2881,2018-10-27 14:11:34,14.09,4644008655884311378,63
1299,2018-10-27 15:48:03,12.26,5570600642865857,129
123,2018-10-27 17:28:10,6.31,4150721559116778,138
932,2018-10-27 18:30:45,11.26,4263694062533017,139
590,2018-10-27 19:25:42,2.26,503842928916,134
2057,2018-10-27 19:32:23,4.95,4743204091443101526,45
1585,2018-10-28 01:26:42,11.3,4834483169177062,111
2051,2018-10-28 02:12:58,137.0,4319653513507,16
3461,2018-10-28 02:29:29,2.89,675911140852,57
1712,2018-10-28 05:54:45,10.99,30142966699187,36
3223,2018-10-28 07:02:33,16.85,4276466390111,32
2870,2018-10-28 13:27:54,12.45,5135837688671496,76
1460,2018-10-28 13:28:44,10.0,4319653513507,75
3121,2018-10-28 19:39:18,12.39,503842928916,1
2000,2018-10-28 23:57:52,1.28,4741042733274,17
2079,2018-10-29 04:47:02,5.05,4743204091443101526,67
1076,2018-10-29 05:05:46,10.5,4539990688484983,102
3031,2018-10-29 06:47:23,13.42,4188164051171486,98
316,2018-10-29 07:16:30,5.65,4723783028106084756,67
2834,2018-10-29 07:18:34,16.85,503842928916,127
383,2018-10-29 09:47:00,5.61,344119623920892,46
1919,2018-10-29 11:07:36,12.81,376027549341849,51
876,2018-10-29 14:11:25,10.35,4711773125020499,110
1710,2018-10-29 14:36:12,10.82,5361779664174555,50
642,2018-10-29 20:36:38,1.81,213193946980303,6
973,2018-10-29 22:54:40,10.83,6500236164848279,109
1111,2018-10-29 22:55:01,10.35,4711773125020499,42
1960,2018-10-29 23:18:40,3.67,584226564303,70
2747,2018-10-30 07:08:04,15.94,4188164051171486,25
1692,2018-10-30 07:27:12,10.45,675911140852,1
1171,2018-10-30 09:43:42,12.76,213193946980303,38
2555,2018-10-30 09:45:03,16.64,4866761290278198714,48
3463,2018-10-30 10:17:41,1.58,376027549341849,8
63,2018-10-30 18:54:22,5.87,4866761290278198714,78
3147,2018-10-30 18:59:40,17.54,5297187379298983,116
3160,2018-10-30 22:08:15,17.93,4188164051171486,15
1565,2018-10-30 23:28:37,10.56,4268491956169254,96
1638,2018-10-31 04:03:50,10.16,3516952396080247,42
2233,2018-10-31 04:38:59,4.65,4159836738768855913,2
1002,2018-10-31 05:37:59,10.12,6011987562414062,71
2823,2018-10-31 16:16:58,16.49,372414832802279,23
377,2018-10-31 16:35:08,6.27,4741042733274,121
2618,2018-10-31 17:59:33,16.17,3581345943543942,91
562,2018-10-31 19:53:36,0.91,213193946980303,104
1054,2018-10-31 23:59:42,10.63,344119623920892,57
125,2018-11-01 00:29:56,2.32,4834483169177062,67
3109,2018-11-01 02:22:46,15.57,344119623920892,26
2556,2018-11-01 05:00:05,15.29,6011987562414062,55
